*******************************************************************************,
"2513980.500000000, A.D. 2170-Dec-11 00:00:00.0000, -3.456440276568126E+09, -2.199122485676645E+10, -1.129779732407619E+10, -4.252385356171449E-01, -2.862908692243471E+00, -1.354556846839216E+00,  8.327093260544770E+04,  2.496399756573951E+10,  3.193887073043406E+00,",
"2514345.500000000, A.D. 2171-Dec-11 00:00:00.0000, -3.469835957694438E+09, -2.208141638589738E+10, -1.134046677402298E+10, -4.243112572706936E-01, -2.857008403637742E+00, -1.351526107423583E+00,  8.360655442542637E+04,  2.506461445610934E+10,  3.187203206010431E+00,",
"2514711.500000000, A.D. 2172-Dec-11 00:00:00.0000, -3.483239096509284E+09, -2.217166892095200E+10, -1.138315755290625E+10, -4.233890231660610E-01, -2.851138856648222E+00, -1.348512127600110E+00,  8.394239259893505E+04,  2.516529620763574E+10,  3.180554575073186E+00,",
"2515076.500000000, A.D. 2173-Dec-11 00:00:00.0000, -3.496576688741385E+09, -2.226149074492056E+10, -1.142563716107289E+10, -4.224767581358739E-01, -2.845331475185012E+00, -1.345531021340687E+00,  8.427661752776096E+04,  2.526549432057333E+10,  3.173976764768956E+00,",
"2515441.500000000, A.D. 2174-Dec-11 00:00:00.0000, -3.509885627688283E+09, -2.235113014537363E+10, -1.146802314052150E+10, -4.215718269326900E-01, -2.839569529531833E+00, -1.342574176793699E+00,  8.461015325243640E+04,  2.536548581530460E+10,  3.167450815653327E+00,",
"2515806.500000000, A.D. 2175-Dec-11 00:00:00.0000, -3.523166143080512E+09, -2.244058854540008E+10, -1.151031625104197E+10, -4.206741323348535E-01, -2.833852400698909E+00, -1.339641256289995E+00,  8.494300519104676E+04,  2.546527231613067E+10,  3.160976018883675E+00,",
"2516172.500000000, A.D. 2176-Dec-11 00:00:00.0000, -3.536454730815080E+09, -2.253011170267605E+10, -1.155263273506544E+10, -4.197811475595267E-01, -2.828163991443148E+00, -1.336723982764458E+00,  8.527608782462694E+04,  2.556512797756878E+10,  3.154534136409797E+00,",
"2516537.500000000, A.D. 2177-Dec-11 00:00:00.0000, -3.549678999763293E+09, -2.261921180706911E+10, -1.159474209512800E+10, -4.188976521770796E-01, -2.822534776133817E+00, -1.333837960752073E+00,  8.560758631113560E+04,  2.566450872366249E+10,  3.148159668853928E+00,",
"2516902.500000000, A.D. 2178-Dec-11 00:00:00.0000, -3.562875516450442E+09, -2.270813506811048E+10, -1.163676080388799E+10, -4.180210934578744E-01, -2.816948563223465E+00, -1.330974861830440E+00,  8.593841683632000E+04,  2.576368921998896E+10,  3.141834268562199E+00,",
"2517267.500000000, A.D. 2179-Dec-11 00:00:00.0000, -3.576044498028415E+09, -2.279688283289562E+10, -1.167868957930820E+10, -4.171513709220834E-01, -2.811404782936964E+00, -1.328134374998388E+00,  8.626858452710680E+04,  2.586267100356211E+10,  3.135557281432097E+00,",
"2517633.500000000, A.D. 2180-Dec-11 00:00:00.0000, -3.589222125816970E+09, -2.288569886013158E+10, -1.172064363670384E+10, -4.162860367176396E-01, -2.805887861090102E+00, -1.325308508069242E+00,  8.659899631053049E+04,  2.596172596426686E+10,  3.129311068203004E+00,",
"2517998.500000000, A.D. 2181-Dec-11 00:00:00.0000, -3.602336602706955E+09, -2.297409913113724E+10, -1.176239441937072E+10, -4.154297346381529E-01, -2.800427389394406E+00, -1.322512402220122E+00,  8.692785166129748E+04,  2.606031431819975E+10,  3.123129126459583E+00,",
"2518363.500000000, A.D. 2182-Dec-11 00:00:00.0000, -3.615424179174131E+09, -2.306232784501791E+10, -1.180405736713848E+10, -4.145800091320055E-01, -2.795007688782573E+00, -1.319738005144168E+00,  8.725605916830777E+04,  2.615870845346042E+10,  3.116993696559820E+00,",
"2518728.500000000, A.D. 2183-Dec-11 00:00:00.0000, -3.628485061264081E+09, -2.315038627899699E+10, -1.184563315989140E+10, -4.137367732771591E-01, -2.789628219951511E+00, -1.316985018195998E+00,  8.758362369156050E+04,  2.625690982703995E+10,  3.110904158504746E+00,",
"2519094.500000000, A.D. 2184-Dec-11 00:00:00.0000, -3.641555126648493E+09, -2.323851625537437E+10, -1.188723601936375E+10, -4.128976512965805E-01, -2.784273880795678E+00, -1.314245695269198E+00,  8.791144484284849E+04,  2.635518813576897E+10,  3.104843408542606E+00,",
"2519459.500000000, A.D. 2185-Dec-11 00:00:00.0000, -3.654563154983911E+09, -2.332623743642495E+10, -1.192863927063138E+10, -4.120671381407749E-01, -2.778973416459019E+00, -1.311534725677633E+00,  8.823773599317091E+04,  2.645300776174777E+10,  3.098843976234630E+00,",
"2519824.500000000, A.D. 2186-Dec-11 00:00:00.0000, -3.667545090625690E+09, -2.341379207341978E+10, -1.196995735381345E+10, -4.112428504734753E-01, -2.773711643499143E+00, -1.308844326119950E+00,  8.856339837233214E+04,  2.655063888687465E+10,  3.092888668560554E+00,",
"2520189.500000000, A.D. 2187-Dec-11 00:00:00.0000, -3.680501128697657E+09, -2.350118137872596E+10, -1.201119091338273E+10, -4.104247129029379E-01, -2.768488067289186E+00, -1.306174228407529E+00,  8.888843659217053E+04,  2.664808289374394E+10,  3.086976920059861E+00,",
"2520555.500000000, A.D. 2188-Dec-11 00:00:00.0000, -3.693466852419983E+09, -2.358864529785650E+10, -1.205245320949421E+10, -4.096104340455804E-01, -2.763288040019167E+00, -1.303516929095572E+00,  8.921374317628906E+04,  2.674560735420042E+10,  3.081092147086351E+00,",
"2520920.500000000, A.D. 2189-Dec-11 00:00:00.0000, -3.706371601605674E+09, -2.367570706998741E+10, -1.209351939401507E+10, -4.088043825624786E-01, -2.758139491593436E+00, -1.300886680194533E+00,  8.953754499669561E+04,  2.684268069784498E+10,  3.075265948316684E+00,",
"2521285.500000000, A.D. 2190-Dec-11 00:00:00.0000, -3.719251024562125E+09, -2.376260705817989E+10, -1.213450293921244E+10, -4.080042410043456E-01, -2.753027692999014E+00, -1.298275935613894E+00,  8.986073615134570E+04,  2.693957096850138E+10,  3.069481645929113E+00,",
"2521650.500000000, A.D. 2191-Dec-11 00:00:00.0000, -3.732105306358368E+09, -2.384934641415426E+10, -1.217540445626006E+10, -4.072099278118815E-01, -2.747952187939716E+00, -1.295684448663276E+00,  9.018332101980192E+04,  2.703627947912948E+10,  3.063738716941415E+00,",
"2522016.500000000, A.D. 2192-Dec-11 00:00:00.0000, -3.744969744344051E+09, -2.393616326243970E+10, -1.221633627323872E+10, -4.064192176666630E-01, -2.742898770631526E+00, -1.293104956915932E+00,  9.050618524930887E+04,  2.713307174009364E+10,  3.058021083824898E+00,",
"2522381.500000000, A.D. 2193-Dec-11 00:00:00.0000, -3.757774221892847E+09, -2.402258432002927E+10, -1.225707531631668E+10, -4.056363639627025E-01, -2.737894611356279E+00, -1.290551315796118E+00,  9.082756883591620E+04,  2.722942011548352E+10,  3.052359483140250E+00,",
"2522746.500000000, A.D. 2194-Dec-11 00:00:00.0000, -3.770554100178992E+09, -2.410884811889876E+10, -1.229773412068520E+10, -4.048591310514211E-01, -2.732925415366229E+00, -1.288016211356778E+00,  9.114835896350835E+04,  2.732559057633649E+10,  3.046737734496322E+00,",
"2523111.500000000, A.D. 2195-Dec-11 00:00:00.0000, -3.783309555332940E+09, -2.419495575481079E+10, -1.233831326715686E+10, -4.040874467269352E-01, -2.727990750069128E+00, -1.285499406026356E+00,  9.146855979803097E+04,  2.742158437157169E+10,  3.041155341067744E+00,",
"2523477.500000000, A.D. 2196-Dec-11 00:00:00.0000, -3.796075608035936E+09, -2.428114358443684E+10, -1.237892418011964E+10, -4.033191456744695E-01, -2.723076812748918E+00, -1.282993848090081E+00,  9.178905031296426E+04,  2.751766501080922E+10,  3.035596682684030E+00,",
"2523842.500000000, A.D. 2197-Dec-11 00:00:00.0000, -3.808782670360229E+09, -2.436694170757553E+10, -1.241934550959350E+10, -4.025583555745139E-01, -2.718210044365346E+00, -1.280513006914081E+00,  9.210808326721766E+04,  2.761330868434785E+10,  3.030091663674463E+00,",
"2524207.500000000, A.D. 2198-Dec-11 00:00:00.0000, -3.821465824767744E+09, -2.445258687835674E+10, -1.245968888182924E+10, -4.018029052289729E-01, -2.713376571342154E+00, -1.278049796766815E+00,  9.242653913279777E+04,  2.770877935105463E+10,  3.024624585459280E+00,",
"2524572.500000000, A.D. 2199-Dec-11 00:00:00.0000, -3.834125238704667E+09, -2.453808014048921E+10, -1.249995484945036E+10, -4.010527350396130E-01, -2.708575994538678E+00, -1.275604002336095E+00,  9.274442187683999E+04,  2.780407820024683E+10,  3.019194992348152E+00,",
"2524937.500000000, A.D. 2200-Dec-11 00:00:00.0000, -3.846761077754421E+09, -2.462342252509424E+10, -1.254014395824789E+10, -4.003077856209503E-01, -2.703807915207733E+00, -1.273175405748730E+00,  9.306173541848638E+04,  2.789920640685369E+10,  3.013802427843862E+00,",
"2525302.500000000, A.D. 2201-Dec-11 00:00:00.0000, -3.859373505570805E+09, -2.470861505081626E+10, -1.258025674714888E+10, -3.995679930796699E-01, -2.699071942330862E+00, -1.270763790727796E+00,  9.337848362913002E+04,  2.799416513148965E+10,  3.008446442336618E+00,",
"2525667.500000000, A.D. 2202-Dec-11 00:00:00.0000, -3.871962683694582E+09, -2.479365872414190E+10, -1.262029374837423E+10, -3.988332883944314E-01, -2.694367695493733E+00, -1.268368948986620E+00,  9.369467033350341E+04,  2.808895552078067E+10,  3.003126598432028E+00,",
"2526032.500000000, A.D. 2203-Dec-11 00:00:00.0000, -3.884528771540429E+09, -2.487855453970767E+10, -1.266025548772197E+10, -3.981036071261342E-01, -2.689694803656878E+00, -1.265990681070772E+00,  9.401029931100021E+04,  2.818357870776046E+10,  2.997842471582501E+00,",
"2526398.500000000, A.D. 2204-Dec-11 00:00:00.0000, -3.897106260049878E+09, -2.496353546859668E+10, -1.270025166203127E+10, -3.973769126627117E-01, -2.685040227426082E+00, -1.263622343116447E+00,  9.432623675845542E+04,  2.827829437170730E+10,  2.992579313903377E+00,",
"2526763.500000000, A.D. 2205-Dec-11 00:00:00.0000, -3.909626575870052E+09, -2.504813810798537E+10, -1.274006422757392E+10, -3.966571218122389E-01, -2.680429040135457E+00, -1.261276681029030E+00,  9.464075994185339E+04,  2.837258604995617E+10,  2.987365472668816E+00,",
"2527128.500000000, A.D. 2206-Dec-11 00:00:00.0000, -3.922124269072428E+09, -2.513259580723581E+10, -1.277980307290772E+10, -3.959421857042254E-01, -2.675848124943318E+00, -1.258947005611630E+00,  9.495473648384822E+04,  2.846671384923513E+10,  2.982186109784316E+00,",
"2527493.500000000, A.D. 2207-Dec-11 00:00:00.0000, -3.934599491797698E+09, -2.521690951541872E+10, -1.281946869913419E+10, -3.952320434760249E-01, -2.671297128042492E+00, -1.256633123992738E+00,  9.526816998990733E+04,  2.856067885043615E+10,  2.977040819254547E+00,",
"2527859.500000000, A.D. 2208-Dec-11 00:00:00.0000, -3.947086481302962E+09, -2.530131057946809E+10, -1.285916997562309E+10, -3.945247092916543E-01, -2.666763358612172E+00, -1.254328574145472E+00,  9.558192052946398E+04,  2.865473889588866E+10,  2.971915248448248E+00,",
"2528224.500000000, A.D. 2209-Dec-11 00:00:00.0000, -3.959517151367889E+09, -2.538533872088311E+10, -1.289869044596950E+10, -3.938239893184778E-01, -2.662271257370658E+00, -1.252045770181625E+00,  9.589427714926502E+04,  2.874838105471139E+10,  2.966837023865470E+00,",
"2528589.500000000, A.D. 2210-Dec-11 00:00:00.0000, -3.971925796565648E+09, -2.546922565614139E+10, -1.293813916678478E+10, -3.931278934431680E-01, -2.657808068836352E+00, -1.249778219667653E+00,  9.620610131138568E+04,  2.884186358673733E+10,  2.961791721745079E+00,",
"2528954.500000000, A.D. 2211-Dec-11 00:00:00.0000, -3.984312561965448E+09, -2.555297229191868E+10, -1.297751661634310E+10, -3.924363735999314E-01, -2.653373468264861E+00, -1.247525747316937E+00,  9.651739645955355E+04,  2.893518752437006E+10,  2.956778971308033E+00,",
"2529320.500000000, A.D. 2212-Dec-11 00:00:00.0000, -3.996711438179006E+09, -2.563680839486880E+10, -1.301693085999353E+10, -3.917475048249542E-01, -2.648955096827192E+00, -1.245282066005563E+00,  9.682901670288287E+04,  2.902860892308031E+10,  2.951784798879495E+00,",
"2529685.500000000, A.D. 2213-Dec-11 00:00:00.0000, -4.009054814028527E+09, -2.572027673244408E+10, -1.305616698755542E+10, -3.910649971477713E-01, -2.644576777128648E+00, -1.243059260288431E+00,  9.713926257178221E+04,  2.912161829470199E+10,  2.946836125886675E+00,",
"2530050.500000000, A.D. 2214-Dec-11 00:00:00.0000, -4.021376736123134E+09, -2.580360743178088E+10, -1.309533324666684E+10, -3.903869078250851E-01, -2.640226085701679E+00, -1.240851010378286E+00,  9.744898953338263E+04,  2.921447210182905E+10,  2.941918904664870E+00,",
"2530415.500000000, A.D. 2215-Dec-11 00:00:00.0000, -4.033677342999559E+09, -2.588680135935717E+10, -1.313443009377745E+10, -3.897131870086756E-01, -2.635902719067628E+00, -1.238657153208715E+00,  9.775820087785227E+04,  2.930717133082909E+10,  2.937032788361577E+00,",
"2530781.500000000, A.D. 2216-Dec-11 00:00:00.0000, -4.045990384995799E+09, -2.597008674246937E+10, -1.317356481164768E+10, -3.890419605544681E-01, -2.631594645499822E+00, -1.236471576347491E+00,  9.806774490909299E+04,  2.939997029681397E+10,  2.932164176523927E+00,",
"2531146.500000000, A.D. 2217-Dec-11 00:00:00.0000, -4.058248713626109E+09, -2.605300931929839E+10, -1.321252399667709E+10, -3.883768500857221E-01, -2.627325108462890E+00, -1.234306061662966E+00,  9.837593335535341E+04,  2.949236286864558E+10,  2.927339332943845E+00,",
"2531511.500000000, A.D. 2218-Dec-11 00:00:00.0000, -4.070486134136977E+09, -2.613579766955274E+10, -1.325141510978744E+10, -3.877159683370658E-01, -2.623082002573280E+00, -1.232154456682705E+00,  9.868361584818138E+04,  2.958460375945405E+10,  2.922544572537911E+00,",
"2531876.500000000, A.D. 2219-Dec-11 00:00:00.0000, -4.082702779124487E+09, -2.621845262212834E+10, -1.329023858710530E+10, -3.870592669262219E-01, -2.618865035195943E+00, -1.230016601612025E+00,  9.899079553437313E+04,  2.967669391262514E+10,  2.917779559618861E+00,",
"2532242.500000000, A.D. 2220-Dec-11 00:00:00.0000, -4.094932165103628E+09, -2.630120090418650E+10, -1.332910094945641E+10, -3.864049140159747E-01, -2.614662477048414E+00, -1.227886541727925E+00,  9.929831506161252E+04,  2.976888594757924E+10,  2.913031036449268E+00,",
"2532607.500000000, A.D. 2221-Dec-11 00:00:00.0000, -4.107107594609224E+09, -2.638359115224001E+10, -1.336779026162702E+10, -3.857564361439635E-01, -2.610497018565964E+00, -1.225775769711833E+00,  9.960449708094026E+04,  2.986067700774890E+10,  2.908324637291312E+00,",
"2532972.500000000, A.D. 2222-Dec-11 00:00:00.0000, -4.119262637477721E+09, -2.646585043820354E+10, -1.340641321867675E+10, -3.851119952632068E-01, -2.606356870522147E+00, -1.223678303676692E+00,  9.991018553859583E+04,  2.995232010185169E+10,  2.903647038601129E+00,",
"2533337.500000000, A.D. 2223-Dec-11 00:00:00.0000, -4.131397420402031E+09, -2.654797955599713E+10, -1.344497023795042E+10, -3.844715524490102E-01, -2.602241762393556E+00, -1.221593999049992E+00,  1.002153834479709E+05,  3.004381613327972E+10,  2.898997932269995E+00,",
"2533703.500000000, A.D. 2224-Dec-11 00:00:00.0000, -4.143545232110822E+09, -2.663020377083868E+10, -1.348356709871244E+10, -3.838333286146490E-01, -2.598140253126959E+00, -1.219517052149277E+00,  1.005209279459027E+05,  3.013541606934306E+10,  2.894364389218004E+00,",
"2534068.500000000, A.D. 2225-Dec-11 00:00:00.0000, -4.155639815494595E+09, -2.671207454885458E+10, -1.352199329823167E+10, -3.832007659340406E-01, -2.594074490570057E+00, -1.217458668223313E+00,  1.008251523458608E+05,  3.022662024999009E+10,  2.889771425578127E+00,",
"2534433.500000000, A.D. 2226-Dec-11 00:00:00.0000, -4.167714511453053E+09, -2.679381749200894E+10, -1.356035478567588E+10, -3.825720690518171E-01, -2.590032976823218E+00, -1.215413016670760E+00,  1.011288950527154E+05,  3.031768002267758E+10,  2.885206047920039E+00,",
"2534798.500000000, A.D. 2227-Dec-11 00:00:00.0000, -4.179769441244676E+09, -2.687543336102727E+10, -1.359865196045565E+10, -3.819471975224483E-01, -2.586015460355632E+00, -1.213379963793506E+00,  1.014321589531544E+05,  3.040859625281287E+10,  2.880667969507557E+00,",
"2535164.500000000, A.D. 2228-Dec-11 00:00:00.0000, -4.191837671422515E+09, -2.695714599498785E+10, -1.363698987901317E+10, -3.813244180067018E-01, -2.582010784440848E+00, -1.211353858605838E+00,  1.017357758088861E+05,  3.049961829628289E+10,  2.876144586296056E+00,",
"2535529.500000000, A.D. 2229-Dec-11 00:00:00.0000, -4.203853374535621E+09, -2.703850962353630E+10, -1.367515943645256E+10, -3.807070965866552E-01, -2.578040584473892E+00, -1.209345638617496E+00,  1.020380893450073E+05,  3.059024961436335E+10,  2.871660332790684E+00,",
"2535894.500000000, A.D. 2230-Dec-11 00:00:00.0000, -4.215849668446011E+09, -2.711974841518184E+10, -1.371326585535775E+10, -3.800934877465241E-01, -2.574093639014996E+00, -1.207349616706606E+00,  1.023399325637542E+05,  3.068073993484210E+10,  2.867202530075355E+00,",
"2536259.500000000, A.D. 2231-Dec-11 00:00:00.0000, -4.227826669587317E+09, -2.720086309942578E+10, -1.375130951831160E+10, -3.794835502103973E-01, -2.570169704599131E+00, -1.205365660610469E+00,  1.026413082328228E+05,  3.077109008745358E+10,  2.862770899008806E+00,",
"2536625.500000000, A.D. 2232-Dec-11 00:00:00.0000, -4.239817228004692E+09, -2.728207612333440E+10, -1.378939477677653E+10, -3.788755865202832E-01, -2.566257887639787E+00, -1.203388256427156E+00,  1.029430428682770E+05,  3.086154785548013E+10,  2.858353133562670E+00,",
"2536990.500000000, A.D. 2233-Dec-11 00:00:00.0000, -4.251755935629338E+09, -2.736294441610458E+10, -1.382731388998435E+10, -3.782728795074913E-01, -2.562379334523012E+00, -1.201428086847304E+00,  1.032434903638712E+05,  3.095161974868428E+10,  2.853973112056532E+00,",
"2537355.500000000, A.D. 2234-Dec-11 00:00:00.0000, -4.263675692433548E+09, -2.744369074733840E+10, -1.386517137201179E+10, -3.776737275817579E-01, -2.558523100303467E+00, -1.199479612589628E+00,  1.035434784500391E+05,  3.104155391440724E+10,  2.849618471301635E+00,",
"2537720.500000000, A.D. 2235-Dec-11 00:00:00.0000, -4.275576609979281E+09, -2.752431581732249E+10, -1.390296758977596E+10, -3.770780958382210E-01, -2.554688958547263E+00, -1.197542712316642E+00,  1.038430097830961E+05,  3.113135114899242E+10,  2.845288952913323E+00,",
"2538086.500000000, A.D. 2236-Dec-11 00:00:00.0000, -4.287491327046347E+09, -2.760504071448283E+10, -1.394080620744379E+10, -3.764843315175212E-01, -2.550866268273567E+00, -1.195612003886730E+00,  1.041429057603050E+05,  3.122125770114420E+10,  2.840972538440394E+00,",
"2538451.500000000, A.D. 2237-Dec-11 00:00:00.0000, -4.299354845438470E+09, -2.768542500679107E+10, -1.397848081665992E+10, -3.758956404771309E-01, -2.547075696610970E+00, -1.193697917538462E+00,  1.044415302138113E+05,  3.131078306007975E+10,  2.836692560488768E+00,",
"2538816.500000000, A.D. 2238-Dec-11 00:00:00.0000, -4.311199852718382E+09, -2.776569009808646E+10, -1.401609524040244E+10, -3.753103584331987E-01, -2.543306554649828E+00, -1.191795047519804E+00,  1.047397057281137E+05,  3.140017383042787E+10,  2.832436946248129E+00,",
